account_id,customer_id,account_type,account_opening_date,has_date_parsing_error
1710,1710,savings,2014-07-21,false
1711,1711,current,2010-07-20,false
1712,1712,current,2015-06-05,false
1713,1713,current,2015-09-10,false
1714,1714,savings,2001-06-20,false
1715,1715,current,2011-11-24,false
1716,1716,savings,2019-10-12,false
1717,1717,savings,2023-08-01,false
1718,1718,savings,2017-11-16,false
1719,1719,current,2003-03-19,false
1720,1720,current,2006-08-25,false
1721,1721,current,2019-04-25,false
1722,1722,savings,2016-06-12,false
1723,1723,savings,2006-08-05,false
1724,1724,savings,2005-04-26,false
1725,1725,savings,2009-08-03,false
1726,1726,savings,2005-11-24,false
1727,1727,savings,2013-06-24,false
1728,1728,current,2019-09-06,false
1729,1729,savings,2009-09-26,false
1730,1730,current,2009-08-01,false
1731,1731,savings,2020-01-02,false
1732,1732,savings,2002-07-04,false
1733,1733,current,1997-06-15,false
1734,1734,current,2006-12-05,false
1735,1735,current,2022-03-22,false
1736,1736,current,2015-02-26,false
1737,1737,current,2024-08-25,false
1738,1738,current,2018-09-10,false
1739,1739,current,2007-02-26,false
1740,1740,savings,1996-05-28,false
1741,1741,savings,2016-03-06,false
1742,1742,savings,2012-01-25,false
1743,1743,savings,1997-05-13,false
1744,1744,current,2011-02-27,false
1745,1745,current,2005-06-02,false
1746,1746,savings,2000-10-09,false
1747,1747,current,1995-04-22,false
1748,1748,savings,2017-11-23,false
1749,1749,current,2013-07-20,false
1750,1750,savings,2002-08-10,false
1751,1751,savings,2000-09-07,false
1752,1752,savings,2022-10-05,false
1753,1753,current,2002-12-01,false
1754,1754,savings,2004-11-14,false
1755,1755,savings,2007-10-27,false
1756,1756,savings,2005-04-12,false
1757,1757,current,1999-01-20,false
1758,1758,savings,2004-08-12,false
1759,1759,current,2002-02-24,false
1760,1760,current,1996-02-20,false
1761,1761,savings,2005-12-05,false
1762,1762,current,2020-04-12,false
1763,1763,current,2006-08-24,false
1764,1764,current,2012-04-03,false
1765,1765,current,2004-09-06,false
1766,1766,savings,2017-11-21,false
1767,1767,current,2016-03-27,false
1768,1768,savings,2001-05-16,false
1769,1769,current,2022-05-09,false
1770,1770,current,2012-08-21,false
1771,1771,savings,1999-09-16,false
1772,1772,current,2010-07-13,false
1773,1773,current,2017-06-04,false
1774,1774,savings,2009-12-05,false
1775,1775,current,2011-05-20,false
1776,1776,savings,2019-06-15,false
1777,1777,savings,2023-09-05,false
1778,1778,current,2014-04-20,false
1779,1779,savings,1996-08-23,false
1780,1780,current,2024-12-05,false
1781,1781,current,2013-04-12,false
1782,1782,savings,2020-12-27,false
1783,1783,current,2020-05-11,false
1784,1784,savings,2020-07-11,false
1785,1785,current,2010-03-09,false
1786,1786,savings,2001-11-23,false
1787,1787,savings,2005-10-21,false
1788,1788,savings,2022-05-07,false
1789,1789,savings,2022-09-06,false
1790,1790,savings,2001-09-02,false
1791,1791,savings,1997-03-20,false
1792,1792,current,2023-07-10,false
1793,1793,current,2005-09-02,false
1794,1794,current,2004-05-13,false
1795,1795,current,2022-05-18,false
1796,1796,savings,1998-11-03,false
1797,1797,savings,2012-01-04,false
1798,1798,savings,2019-12-08,false
1799,1799,savings,2001-05-02,false
1800,1800,current,2011-05-05,false
1801,1801,savings,2023-11-04,false
1802,1802,savings,2024-08-26,false
1803,1803,savings,1995-06-20,false
1804,1804,current,2008-03-08,false
1805,1805,current,2016-08-11,false
1806,1806,current,2018-06-21,false
1807,1807,current,2016-07-03,false
1808,1808,savings,2016-12-02,false
1809,1809,current,2021-10-01,false
1810,1810,current,2024-07-11,false
1811,1811,savings,2004-08-15,false
1812,1812,current,2020-04-06,false
1813,1813,current,2020-08-17,false
1814,1814,savings,2023-12-18,false
1815,1815,current,2006-03-27,false
1816,1816,current,2006-09-09,false
1817,1817,current,2016-06-27,false
1818,1818,current,2023-03-27,false
1819,1819,savings,2007-11-27,false
1820,1820,savings,2014-08-26,false
1821,1821,current,2016-07-06,false
1822,1822,savings,2007-10-12,false
1823,1823,savings,1997-04-10,false
1824,1824,current,2012-03-14,false
1825,1825,current,2020-06-25,false
1826,1826,savings,2014-03-09,false
1827,1827,savings,2009-08-04,false
1828,1828,current,2001-10-04,false
1829,1829,savings,2013-11-27,false
1830,1830,savings,2015-02-18,false
1831,1831,current,2013-06-27,false
1832,1832,current,2018-04-17,false
1833,1833,current,1995-01-25,false
1834,1834,current,2004-02-11,false
1835,1835,savings,2003-07-25,false
1836,1836,current,1997-12-19,false
1837,1837,savings,2005-09-02,false
1838,1838,savings,2008-06-21,false
1839,1839,current,1996-05-03,false
1840,1840,savings,1995-07-01,false
1841,1841,current,2011-11-07,false
1842,1842,current,2008-07-21,false
1843,1843,savings,2022-10-06,false
1844,1844,savings,2007-05-12,false
1845,1845,savings,1997-11-26,false
1846,1846,current,2021-10-20,false
1847,1847,current,2015-11-10,false
1848,1848,current,1997-08-22,false
1849,1849,savings,2008-07-14,false
1850,1850,current,2015-08-18,false
1851,1851,current,2003-02-17,false
1852,1852,savings,1995-12-23,false
1853,1853,savings,2015-03-23,false
1854,1854,current,2000-12-14,false
1855,1855,current,2002-02-01,false
1856,1856,current,2005-12-10,false
1857,1857,savings,2005-09-24,false
1858,1858,current,1995-11-23,false
1859,1859,current,2015-12-18,false
1860,1860,savings,1997-02-18,false
1861,1861,current,2021-06-17,false
1862,1862,current,2004-11-28,false
1863,1863,current,2010-06-05,false
1864,1864,savings,2013-08-05,false
1865,1865,savings,1998-10-09,false
1866,1866,savings,2006-06-16,false
1867,1867,savings,2001-07-15,false
1868,1868,current,2003-02-14,false
1869,1869,savings,2004-09-20,false
1870,1870,savings,2019-06-15,false
1871,1871,savings,2015-12-21,false
1872,1872,savings,2010-02-13,false
1873,1873,current,1998-07-06,false
1874,1874,savings,1998-08-22,false
1875,1875,current,2019-05-02,false
1876,1876,savings,2007-08-10,false
1877,1877,current,1998-12-27,false
1878,1878,savings,2018-10-17,false
1879,1879,savings,2008-10-06,false
1880,1880,savings,2007-07-19,false
1881,1881,current,1999-12-24,false
1882,1882,savings,2002-11-02,false
1883,1883,current,1995-04-01,false
1884,1884,current,2021-12-19,false
1885,1885,current,2013-06-16,false
1886,1886,savings,2023-02-18,false
1887,1887,savings,2001-01-12,false
1888,1888,savings,2000-04-19,false
1889,1889,savings,1997-09-27,false
1890,1890,savings,2013-11-28,false
1891,1891,current,2000-12-02,false
1892,1892,savings,2022-08-25,false
1893,1893,savings,2018-11-03,false
1894,1894,savings,2001-02-09,false
1895,1895,current,2008-08-14,false
1896,1896,savings,1997-01-03,false
1897,1897,savings,2005-05-23,false
1898,1898,savings,2012-06-11,false
1899,1899,savings,2015-02-05,false
1900,1900,current,2003-07-15,false
1901,1901,current,2014-01-12,false
1902,1902,savings,2015-05-13,false
1903,1903,current,2003-10-11,false
1904,1904,current,2024-07-23,false
1905,1905,current,2002-06-07,false
1906,1906,savings,2006-04-08,false
1907,1907,current,1995-06-27,false
1908,1908,savings,2003-11-23,false
1909,1909,savings,2012-12-22,false
1910,1910,current,2004-03-15,false
1911,1911,current,2021-08-19,false
1912,1912,current,2002-05-11,false
1913,1913,savings,2000-07-21,false
1914,1914,current,2007-03-17,false
1915,1915,savings,2014-07-24,false
1916,1916,current,1996-12-22,false
1917,1917,current,2022-08-21,false
1918,1918,current,2020-03-18,false
1919,1919,savings,2000-04-10,false
1920,1920,current,2020-10-19,false
1921,1921,savings,2012-05-11,false
1922,1922,current,2012-02-18,false
1923,1923,savings,1997-04-21,false
1924,1924,current,2024-01-27,false
1925,1925,current,2011-04-15,false
1926,1926,current,1998-04-24,false
1927,1927,current,2022-11-01,false
1928,1928,current,2007-06-23,false
1929,1929,current,2020-01-15,false
1930,1930,savings,2002-12-08,false
1931,1931,current,2020-05-02,false
1932,1932,current,2000-12-21,false
1933,1933,savings,2004-01-05,false
1934,1934,savings,2002-08-14,false
1935,1935,current,2011-04-22,false
1936,1936,savings,2007-01-20,false
1937,1937,savings,2017-10-11,false
1938,1938,current,2004-05-02,false
1939,1939,savings,2002-01-19,false
1940,1940,current,2014-07-15,false
1941,1941,savings,1996-03-07,false
1942,1942,savings,2022-06-10,false
1943,1943,savings,2021-12-26,false
1944,1944,current,2022-07-04,false
1945,1945,current,2006-12-12,false
1946,1946,current,2004-05-15,false
1947,1947,current,2001-05-06,false
1948,1948,current,2007-02-08,false
1949,1949,current,2000-08-20,false
1950,1950,savings,2015-11-01,false
1951,1951,savings,2015-06-27,false
1952,1952,current,2022-03-27,false
1953,1953,savings,2015-06-07,false
1954,1954,current,2013-06-18,false
1955,1955,current,2023-07-13,false
1956,1956,savings,2015-06-05,false
1957,1957,savings,2006-02-21,false
1958,1958,current,2011-08-23,false
1959,1959,current,2022-07-20,false
1960,1960,savings,2002-11-10,false
1961,1961,savings,2010-03-16,false
1962,1962,savings,2022-09-16,false
1963,1963,current,2004-04-04,false
1964,1964,current,2014-08-23,false
1965,1965,current,2011-02-21,false
1966,1966,current,2001-12-24,false
1967,1967,current,1995-12-23,false
1968,1968,savings,2009-02-06,false
1969,1969,current,2014-11-07,false
1970,1970,current,2012-12-16,false
1971,1971,current,1997-01-01,false
1972,1972,savings,2006-09-16,false
1973,1973,current,1997-02-24,false
1974,1974,savings,1995-09-02,false
1975,1975,current,2007-11-15,false
1976,1976,current,2004-06-11,false
1977,1977,savings,2007-04-16,false
1978,1978,savings,2020-02-26,false
1979,1979,current,1997-04-01,false
1980,1980,savings,1996-04-03,false
1981,1981,savings,2024-04-05,false
1982,1982,savings,2021-11-01,false
1983,1983,current,1996-07-07,false
1984,1984,current,2010-10-10,false
1985,1985,current,1997-10-21,false
1986,1986,current,2011-11-24,false
1987,1987,savings,2012-11-25,false
1988,1988,current,2023-11-09,false
1989,1989,savings,2023-07-02,false
1990,1990,current,2008-07-12,false
1991,1991,current,1997-11-23,false
1992,1992,savings,2015-05-04,false
1993,1993,current,1995-01-13,false
1994,1994,current,2018-03-18,false
1995,1995,current,2021-05-26,false
1996,1996,savings,1995-06-11,false
1997,1997,current,2016-06-18,false
1998,1998,savings,2024-10-10,false
1999,1999,savings,2018-05-15,false
2000,2000,current,1995-09-24,false
2001,2001,current,2015-11-04,false
2002,2002,current,2003-12-08,false
2003,2003,current,1997-11-16,false
2004,2004,savings,2009-12-16,false
2005,2005,savings,2024-12-13,false
2006,2006,current,2011-09-19,false
2007,2007,current,2016-05-02,false
2008,2008,current,2003-09-10,false
2009,2009,savings,2012-09-24,false
2010,2010,current,2005-10-07,false
2011,2011,current,2023-10-23,false
2012,2012,current,2012-08-16,false
2013,2013,savings,2024-12-22,false
2014,2014,savings,2017-12-08,false
2015,2015,current,2016-11-08,false
2016,2016,savings,2019-07-05,false
2017,2017,current,2014-01-23,false
2018,2018,current,2011-01-05,false
2019,2019,savings,2009-05-22,false
2020,2020,current,2017-06-27,false
2021,2021,savings,2000-02-07,false
2022,2022,savings,2006-06-25,false
2023,2023,current,2023-08-27,false
2024,2024,current,1996-09-11,false
2025,2025,current,1998-03-13,false
2026,2026,current,2019-03-12,false
2027,2027,current,1996-12-16,false
2028,2028,savings,2024-07-22,false
2029,2029,savings,1999-04-16,false
2030,2030,savings,2000-08-04,false
2031,2031,savings,1996-12-12,false
2032,2032,savings,2002-07-24,false
2033,2033,current,2021-07-01,false
2034,2034,savings,2011-01-25,false
2035,2035,current,1996-11-05,false
2036,2036,current,2024-10-03,false
2037,2037,savings,2008-10-16,false
2038,2038,savings,2015-01-23,false
2039,2039,savings,2004-10-02,false
2040,2040,current,2003-02-24,false
2041,2041,current,1995-02-16,false
2042,2042,current,2005-01-01,false
2043,2043,savings,2009-05-14,false
2044,2044,current,2008-10-01,false
2045,2045,current,1998-08-22,false
2046,2046,savings,2020-01-02,false
2047,2047,current,2005-04-01,false
2048,2048,current,2011-10-09,false
2049,2049,savings,2011-12-01,false
2050,2050,current,2024-11-13,false
2051,2051,savings,1996-12-25,false
2052,2052,savings,2018-01-15,false
2053,2053,current,2020-12-18,false
2054,2054,current,2017-12-14,false
2055,2055,savings,1999-01-01,false
2056,2056,current,1998-04-15,false
2057,2057,current,2021-10-23,false
2058,2058,savings,2003-06-02,false
2059,2059,savings,2017-10-12,false
2060,2060,savings,1999-11-01,false
2061,2061,savings,1999-01-07,false
2062,2062,savings,2014-05-19,false
2063,2063,savings,2014-11-05,false
2064,2064,current,2002-05-02,false
2065,2065,current,2024-09-22,false
2066,2066,savings,2005-08-14,false
2067,2067,savings,2001-04-11,false
2068,2068,savings,2014-04-10,false
2069,2069,savings,2009-04-19,false
2070,2070,savings,1998-11-22,false
2071,2071,current,2006-01-08,false
2072,2072,savings,2017-03-13,false
2073,2073,current,2007-03-04,false
2074,2074,savings,1996-12-13,false
2075,2075,current,2016-09-16,false
2076,2076,current,2018-04-26,false
2077,2077,savings,1996-07-25,false
2078,2078,savings,1997-02-01,false
2079,2079,savings,2023-03-27,false
2080,2080,current,2000-02-07,false
2081,2081,savings,1999-10-09,false
2082,2082,savings,2015-06-19,false
2083,2083,current,2009-03-14,false
2084,2084,current,2023-07-22,false
2085,2085,savings,2014-12-06,false
2086,2086,savings,2006-04-13,false
2087,2087,savings,1998-12-09,false
2088,2088,savings,2001-11-08,false
2089,2089,savings,2023-07-08,false
2090,2090,savings,2005-02-08,false
2091,2091,savings,2003-05-11,false
2092,2092,current,2007-05-04,false
2093,2093,current,2017-07-01,false
2094,2094,current,2020-02-01,false
2095,2095,current,2023-03-10,false
2096,2096,savings,2021-06-05,false
2097,2097,savings,2005-08-26,false
2098,2098,current,2011-07-13,false
2099,2099,current,2004-12-21,false
2100,2100,savings,2002-08-13,false
2101,2101,savings,2013-03-03,false
2102,2102,current,1997-04-06,false
2103,2103,current,2012-12-08,false
2104,2104,current,2022-06-14,false
2105,2105,current,2024-04-03,false
2106,2106,savings,2015-01-17,false
2107,2107,savings,2017-07-09,false
2108,2108,savings,2005-08-28,false
2109,2109,current,2013-04-19,false
2110,2110,savings,2009-06-15,false
2111,2111,current,2011-09-18,false
2112,2112,savings,1996-09-28,false
2113,2113,current,2022-12-09,false
2114,2114,current,2012-07-16,false
2115,2115,savings,2018-07-06,false
2116,2116,savings,2021-01-14,false
2117,2117,savings,2020-11-27,false
2118,2118,current,2019-01-11,false
2119,2119,current,2014-01-11,false
2120,2120,current,1998-08-12,false
2121,2121,savings,2023-05-21,false
2122,2122,current,2017-04-11,false
2123,2123,savings,2001-02-10,false
2124,2124,current,2002-01-14,false
2125,2125,savings,2007-04-18,false
2126,2126,current,2008-12-06,false
2127,2127,savings,2011-11-20,false
2128,2128,savings,2019-12-07,false
2129,2129,current,2013-03-07,false
2130,2130,current,2022-10-18,false
2131,2131,current,1999-08-26,false
2132,2132,current,2022-10-09,false
2133,2133,savings,1995-11-04,false
2134,2134,current,2005-07-15,false
2135,2135,savings,2002-07-25,false
2136,2136,current,2024-12-03,false
2137,2137,current,2006-08-21,false
2138,2138,savings,2020-12-06,false
2139,2139,current,2022-05-16,false
2140,2140,current,2003-01-10,false
2141,2141,current,2000-12-21,false
2142,2142,current,2002-10-27,false
2143,2143,current,2006-05-02,false
2144,2144,current,2014-04-19,false
2145,2145,savings,2012-09-22,false
2146,2146,savings,2009-06-22,false
2147,2147,current,2006-08-25,false
2148,2148,savings,2023-02-03,false
2149,2149,current,2000-07-26,false
2150,2150,current,1996-08-24,false
2151,2151,current,2010-12-05,false
2152,2152,savings,1999-03-16,false
2153,2153,savings,2003-10-10,false
2154,2154,current,2013-05-19,false
2155,2155,current,2000-09-15,false
2156,2156,current,1995-08-01,false
2157,2157,savings,2000-01-23,false
2158,2158,savings,2006-07-24,false
2159,2159,current,1999-12-18,false
2160,2160,current,1995-11-26,false
2161,2161,current,2018-04-05,false
2162,2162,current,2023-07-10,false
2163,2163,savings,1999-07-23,false
2164,2164,savings,2007-02-02,false
2165,2165,savings,2000-08-08,false
2166,2166,savings,2018-02-10,false
2167,2167,current,1996-05-22,false
2168,2168,savings,1998-09-11,false
2169,2169,current,2002-12-14,false
2170,2170,savings,2021-10-16,false
2171,2171,savings,2001-03-13,false
2172,2172,savings,1995-12-07,false
2173,2173,current,1998-09-28,false
2174,2174,savings,1997-08-07,false
2175,2175,savings,2005-05-11,false
2176,2176,savings,2022-01-08,false
2177,2177,savings,2015-12-07,false
2178,2178,savings,2012-03-05,false
2179,2179,savings,2002-09-01,false
2180,2180,current,2002-10-28,false
2181,2181,current,2013-10-24,false
2182,2182,current,2008-06-03,false
2183,2183,current,2016-12-26,false
2184,2184,savings,2003-07-12,false
2185,2185,current,2006-10-04,false
2186,2186,current,2002-03-26,false
2187,2187,current,2008-01-10,false
2188,2188,savings,2001-02-06,false
2189,2189,savings,2007-01-26,false
2190,2190,savings,2016-05-09,false
2191,2191,current,2022-10-23,false
2192,2192,current,2014-01-05,false
2193,2193,savings,2015-10-06,false
2194,2194,savings,2023-03-18,false
2195,2195,current,2008-08-03,false
2196,2196,current,2000-11-12,false
2197,2197,savings,2007-11-18,false
2198,2198,savings,2013-10-12,false
2199,2199,current,2017-12-09,false
2200,2200,savings,2014-09-15,false
2201,2201,savings,1999-02-26,false
2202,2202,savings,2018-08-21,false
2203,2203,savings,1995-04-24,false
2204,2204,savings,2004-12-17,false
2205,2205,current,2001-06-07,false
2206,2206,current,2019-11-08,false
2207,2207,savings,2020-04-18,false
2208,2208,current,1999-07-11,false
2209,2209,current,2008-08-24,false
2210,2210,savings,2020-12-18,false
2211,2211,savings,1998-12-01,false
2212,2212,current,2008-07-18,false
2213,2213,current,2024-08-05,false
2214,2214,current,2015-08-08,false
2215,2215,savings,1997-08-08,false
2216,2216,savings,2022-03-05,false
2217,2217,current,2015-01-18,false
2218,2218,savings,1996-12-28,false
2219,2219,current,2019-05-12,false
2220,2220,savings,2012-05-01,false
2221,2221,savings,1998-12-01,false
2222,2222,savings,2022-06-14,false
2223,2223,current,2007-07-22,false
2224,2224,savings,2005-08-12,false
2225,2225,savings,2010-08-01,false
2226,2226,savings,2014-12-01,false
2227,2227,savings,2004-11-24,false
2228,2228,savings,2004-11-28,false
2229,2229,current,2008-02-06,false
2230,2230,savings,1996-06-28,false
2231,2231,savings,2003-03-24,false
2232,2232,current,2010-06-27,false
2233,2233,savings,1995-05-20,false
2234,2234,savings,2009-09-28,false
2235,2235,savings,1997-08-18,false
2236,2236,savings,1998-03-12,false
2237,2237,current,2023-12-26,false
2238,2238,savings,1999-01-02,false
2239,2239,savings,2015-03-21,false
2240,2240,savings,2008-01-02,false
2241,2241,savings,2001-08-06,false
2242,2242,current,2018-06-23,false
2243,2243,savings,2001-06-09,false
2244,2244,savings,2024-09-24,false
2245,2245,current,2003-06-17,false
2246,2246,savings,2001-02-16,false
2247,2247,current,2023-01-07,false
2248,2248,savings,2001-03-21,false
2249,2249,current,2000-05-19,false
2250,2250,current,1998-09-06,false
2251,2251,current,2023-11-12,false
2252,2252,current,2019-07-08,false
2253,2253,savings,1995-01-12,false
2254,2254,savings,2003-04-23,false
2255,2255,current,1995-07-12,false
2256,2256,current,2017-02-13,false
2257,2257,current,2019-03-14,false
2258,2258,savings,2006-10-08,false
2259,2259,current,2014-06-17,false
2260,2260,savings,1996-07-20,false
2261,2261,savings,2020-01-06,false
2262,2262,current,2009-10-19,false
2263,2263,current,1998-08-12,false
2264,2264,savings,2001-07-22,false
2265,2265,current,2007-03-12,false
2266,2266,current,2017-02-21,false
2267,2267,savings,2022-05-03,false
2268,2268,current,2011-11-23,false
2269,2269,current,2009-03-01,false
2270,2270,savings,1998-10-14,false
2271,2271,current,2006-07-27,false
2272,2272,current,2020-07-25,false
2273,2273,savings,2022-04-22,false
2274,2274,current,2010-08-18,false
2275,2275,savings,1998-12-11,false
2276,2276,current,1997-12-23,false
2277,2277,savings,1997-11-26,false
2278,2278,savings,2020-11-22,false
2279,2279,current,2021-09-21,false
2280,2280,savings,2017-11-26,false
2281,2281,current,2003-08-11,false
2282,2282,savings,2008-09-02,false
2283,2283,current,2018-04-08,false
2284,2284,savings,2016-09-18,false
2285,2285,savings,1999-12-03,false
2286,2286,current,2020-04-15,false
2287,2287,current,2009-08-26,false
2288,2288,savings,1996-05-18,false
2289,2289,savings,2002-02-13,false
2290,2290,savings,2005-12-23,false
2291,2291,savings,2018-07-15,false
2292,2292,savings,2004-06-18,false
2293,2293,savings,2005-08-03,false
2294,2294,savings,2010-08-05,false
2295,2295,savings,2001-04-09,false
2296,2296,current,2008-08-19,false
2297,2297,current,1998-11-06,false
2298,2298,current,2000-10-11,false
2299,2299,current,2014-01-14,false
2300,2300,savings,2000-04-13,false
2301,2301,savings,2008-01-03,false
2302,2302,current,1998-10-01,false
2303,2303,savings,2000-05-16,false
2304,2304,savings,2000-02-17,false
2305,2305,current,1996-10-17,false
2306,2306,current,1999-03-12,false
2307,2307,current,2022-07-20,false
2308,2308,savings,2011-05-02,false
2309,2309,savings,2015-05-11,false
2310,2310,current,2014-03-25,false
2311,2311,current,2003-02-22,false
2312,2312,current,2008-05-06,false
2313,2313,current,2023-05-01,false
2314,2314,savings,2022-12-18,false
2315,2315,current,2018-10-28,false
2316,2316,savings,2015-03-09,false
2317,2317,current,2012-06-11,false
2318,2318,savings,2003-11-11,false
2319,2319,savings,2010-01-14,false
2320,2320,current,2003-11-17,false
2321,2321,savings,2008-10-01,false
2322,2322,current,2001-06-01,false
2323,2323,current,2004-03-10,false
2324,2324,current,2015-02-27,false
2325,2325,savings,1996-05-28,false
2326,2326,current,2023-10-10,false
2327,2327,savings,2023-04-25,false
2328,2328,current,2011-12-19,false
2329,2329,savings,1996-04-07,false
2330,2330,current,2002-01-27,false
2331,2331,current,2024-01-26,false
2332,2332,savings,2020-01-16,false
2333,2333,savings,2008-02-01,false
2334,2334,savings,2004-08-19,false
2335,2335,current,2005-03-15,false
2336,2336,savings,2015-09-12,false
2337,2337,savings,2011-07-21,false
2338,2338,savings,2011-02-01,false
2339,2339,savings,1997-11-15,false
2340,2340,current,2000-04-11,false
2341,2341,savings,2013-03-09,false
2342,2342,savings,2010-03-17,false
2343,2343,current,2007-05-08,false
2344,2344,current,2022-05-25,false
2345,2345,current,2010-09-15,false
2346,2346,savings,2020-10-02,false
2347,2347,savings,2022-04-24,false
2348,2348,savings,1999-07-20,false
2349,2349,savings,2022-05-26,false
2350,2350,savings,1998-01-25,false
2351,2351,current,2016-06-08,false
2352,2352,savings,2021-04-13,false
2353,2353,savings,2013-10-04,false
2354,2354,savings,2017-06-24,false
2355,2355,savings,2021-02-22,false
2356,2356,savings,2000-01-05,false
2357,2357,savings,2018-05-14,false
2358,2358,current,2016-01-04,false
2359,2359,current,2021-06-27,false
2360,2360,current,2005-05-28,false
2361,2361,current,2004-03-16,false
2362,2362,current,1999-03-03,false
2363,2363,current,2021-10-21,false
2364,2364,savings,1997-04-19,false
2365,2365,savings,2005-11-21,false
2366,2366,current,2016-07-04,false
2367,2367,current,2016-12-23,false
2368,2368,savings,2019-11-12,false
2369,2369,savings,1996-03-21,false
2370,2370,current,2017-07-28,false
2371,2371,current,2020-02-10,false
2372,2372,current,2023-07-06,false
2373,2373,savings,2018-05-02,false
2374,2374,current,2010-12-28,false
2375,2375,current,2024-04-03,false
2376,2376,current,2010-01-08,false
2377,2377,current,2010-03-13,false
2378,2378,savings,2007-04-28,false
2379,2379,current,2000-06-07,false
2380,2380,savings,2013-03-04,false
2381,2381,savings,1995-03-04,false
2382,2382,current,2016-12-02,false
2383,2383,current,2002-06-23,false
2384,2384,savings,1995-01-04,false
2385,2385,savings,1997-02-11,false
2386,2386,savings,2017-10-10,false
2387,2387,savings,2012-01-07,false
2388,2388,savings,2020-05-08,false
2389,2389,current,2014-03-26,false
2390,2390,current,2024-12-15,false
2391,2391,current,2012-05-16,false
2392,2392,savings,2012-09-21,false
2393,2393,savings,1999-11-07,false
2394,2394,savings,1997-03-09,false
2395,2395,savings,2011-07-25,false
2396,2396,current,2011-10-09,false
2397,2397,current,2005-09-25,false
2398,2398,savings,2014-08-06,false
2399,2399,savings,2007-02-01,false
2400,2400,current,1997-05-14,false
2401,2401,current,2014-02-25,false
2402,2402,current,2007-06-27,false
2403,2403,savings,1999-08-03,false
2404,2404,current,2013-07-20,false
2405,2405,savings,2021-06-02,false
2406,2406,current,2017-10-17,false
2407,2407,current,2000-06-18,false
2408,2408,current,2002-12-18,false
2409,2409,savings,2001-03-05,false
2410,2410,savings,1996-09-21,false
2411,2411,current,2023-08-26,false
2412,2412,savings,2019-09-22,false
2413,2413,current,2002-05-12,false
2414,2414,savings,2012-05-26,false
2415,2415,current,2021-12-15,false
2416,2416,savings,2006-01-03,false
2417,2417,savings,2023-05-18,false
2418,2418,current,2015-12-24,false
2419,2419,current,2023-07-14,false
2420,2420,savings,1997-05-05,false
2421,2421,current,2002-12-02,false
2422,2422,current,2013-03-19,false
2423,2423,current,2003-04-19,false
2424,2424,current,2018-05-08,false
2425,2425,savings,2002-03-25,false
2426,2426,current,2008-08-08,false
2427,2427,savings,2008-07-14,false
2428,2428,savings,2006-07-22,false
2429,2429,savings,2000-06-11,false
2430,2430,savings,2009-09-22,false
2431,2431,current,2020-08-04,false
2432,2432,savings,2005-02-21,false
2433,2433,current,2003-03-26,false
2434,2434,current,2001-01-24,false
2435,2435,savings,2005-01-22,false
2436,2436,current,2009-06-18,false
2437,2437,savings,2003-08-14,false
2438,2438,current,2017-07-16,false
2439,2439,current,2016-08-05,false
2440,2440,current,2015-11-03,false
2441,2441,savings,2022-02-28,false
2442,2442,savings,2002-12-21,false
2443,2443,savings,2021-10-14,false
2444,2444,current,1999-12-03,false
2445,2445,savings,2005-08-08,false
2446,2446,current,2013-11-20,false
2447,2447,current,2018-08-20,false
2448,2448,current,2016-10-14,false
2449,2449,current,2012-03-01,false
2450,2450,savings,2015-02-28,false
2451,2451,savings,2021-09-06,false
2452,2452,current,2017-10-27,false
2453,2453,current,1995-11-13,false
2454,2454,current,2005-08-15,false
2455,2455,savings,2001-11-22,false
2456,2456,current,2001-03-20,false
2457,2457,savings,2016-08-15,false
2458,2458,savings,2013-02-01,false
2459,2459,savings,2020-11-23,false
2460,2460,current,1998-02-19,false
2461,2461,savings,2018-09-19,false
2462,2462,savings,2000-05-12,false
2463,2463,savings,2013-01-18,false
2464,2464,savings,1997-10-08,false
2465,2465,savings,2012-10-04,false
2466,2466,current,1997-04-24,false
2467,2467,current,2023-05-22,false
2468,2468,savings,2024-02-09,false
2469,2469,current,1998-02-09,false
2470,2470,savings,2015-07-21,false
2471,2471,current,2009-05-08,false
2472,2472,current,2004-05-02,false
2473,2473,savings,2003-11-05,false
2474,2474,savings,2024-08-22,false
2475,2475,current,1998-07-18,false
2476,2476,current,2022-07-03,false
2477,2477,current,2024-01-23,false
2478,2478,savings,2016-06-17,false
2479,2479,savings,2001-02-18,false
2480,2480,current,2017-04-19,false
2481,2481,savings,2012-12-14,false
2482,2482,current,2012-07-01,false
2483,2483,savings,1996-01-16,false
2484,2484,savings,2011-07-03,false
2485,2485,savings,2021-11-26,false
2486,2486,current,2003-08-25,false
2487,2487,current,2004-09-06,false
2488,2488,current,2014-07-23,false
2489,2489,savings,2017-06-11,false
2490,2490,savings,2010-03-27,false
2491,2491,current,2022-07-02,false
2492,2492,current,1996-07-27,false
2493,2493,savings,2022-01-27,false
2494,2494,savings,2024-03-27,false
2495,2495,savings,2020-04-22,false
2496,2496,savings,1998-06-09,false
2497,2497,savings,2014-04-12,false
2498,2498,savings,1996-01-17,false
2499,2499,current,2002-12-03,false
2500,2500,savings,2007-02-26,false
2501,2501,current,2002-03-01,false
2502,2502,savings,2006-12-18,false
2503,2503,savings,2021-03-25,false
2504,2504,current,2016-05-20,false
2505,2505,savings,2002-06-24,false
2506,2506,current,2000-03-16,false
2507,2507,current,2012-06-02,false
