customer_id;branch_id;account_id;transaction_id;transaction_date;total_amount_eur
2551;31;2551;1016190;2025-02-05;819.915
1743;25;1743;1016199;2025-01-07;2401.0
4603;2;4603;1016200;2025-01-19;269.6288
3132;42;3132;1016213;2025-02-28;229.9726661059714
1928;62;1928;1016217;2025-02-26;38.38046289993193
1891;91;1891;1016222;2025-02-27;753.2439999999999
3151;36;3151;1016226;2025-01-03;16.929177619226436
3528;48;3528;1016231;2025-01-25;18.150832394542498
2193;34;2193;1016232;2025-03-05;1392.3585714285714
63;96;63;1016233;2025-01-15;26.803438107785936
1122;39;1122;1016237;2025-02-27;454.254
3957;84;3957;1016239;2025-01-20;982.1345513959618
1739;24;1739;1016244;2025-02-14;114.75625
1310;58;1310;1016246;2025-02-22;6419.680403700588
4129;50;4129;1016248;2025-02-23;1307.462
2501;79;2501;1016253;2025-01-19;9.7775
4095;34;4095;1016264;2025-01-27;44.77213125039212
1641;79;1641;1016272;2025-02-05;61.3084
4604;56;4604;1016277;2025-01-21;19.864814119414195
4235;22;4235;1016280;2025-02-24;90.59299999999999
2453;53;2453;1016286;2025-01-06;2285.344827586207
3879;72;3879;1016287;2025-02-01;35.03921034717495
2796;24;2796;1016295;2025-02-12;80.55428571428571
938;98;938;1016296;2025-02-06;248.985
150;54;150;1016303;2025-03-08;1289.845
3990;81;3990;1016307;2025-03-06;1739.7287636669469
3349;83;3349;1016313;2025-02-01;53.363699102829536
1745;90;1745;1016325;2025-01-11;8624.768713204372
3818;23;3818;1016337;2025-02-24;356.29583333333335
518;87;518;1016339;2025-01-27;3211.22
68;90;68;1016340;2025-02-12;620.8963636363636
2314;48;2314;1016344;2025-01-06;3057.38
954;83;954;1016348;2025-02-02;7803.7531539108495
701;9;701;1016349;2025-01-31;97.4728380779735
4318;65;4318;1016354;2025-03-06;9.078633120540744
4842;39;4842;1016357;2025-01-19;4777.385
1080;7;1080;1016367;2025-01-23;338.5776
2628;45;2628;1016368;2025-01-18;8891.36423809467
1444;84;1444;1016370;2025-01-23;14.918243703199453
3703;95;3703;1016373;2025-02-20;182.114
3777;41;3777;1016377;2025-01-29;5.066591563399674
4273;4;4273;1016378;2025-01-26;44.29196732471068
2693;58;2693;1016380;2025-02-08;137.9188
4791;11;4791;1016381;2025-01-06;2473.755
1778;38;1778;1016384;2025-02-07;6.62771310552009
2241;25;2241;1028678;2025-02-01;904.2754545454546
3518;49;3518;1028679;2025-02-01;4317.556770395289
3225;34;3225;1028680;2025-02-03;722.2314285714285
2357;30;2357;1028688;2025-03-09;3090.245
3341;38;3341;1028689;2025-03-04;3321.8355761143816
262;47;262;1028691;2025-02-25;369.36545454545455
1433;38;1433;1028696;2025-01-02;217.89285714285714
1012;62;1012;1028698;2025-01-03;1010.52
3;82;3;1028700;2025-01-29;23.752619361315013
3642;95;3642;1028703;2025-01-03;795.015
932;72;932;1028714;2025-01-24;497.396
3793;43;3793;1028721;2025-01-18;150.10142857142858
922;44;922;1028731;2025-01-17;14.9425
3386;93;3386;1028736;2025-02-06;45.88048183700358
3664;30;3664;1028739;2025-03-10;999.655
2614;38;2614;1028740;2025-01-11;167.32750000000001
993;73;993;1028744;2025-02-06;6691.263666947014
972;49;972;1028747;2025-01-24;1388.1985714285713
2061;3;2061;1028751;2025-01-21;58.62818243703199
104;31;104;1028755;2025-02-01;1815.145
301;11;301;1028769;2025-02-17;24.845612717486546
2361;65;2361;1028772;2025-03-07;3265.5698065601346
1913;37;1913;1028773;2025-01-22;786.8766666666667
1473;67;1473;1028774;2025-03-10;128.64024999999998
207;96;207;1028777;2025-01-13;192.27200000000002
171;18;171;1028783;2025-01-20;248.76250000000002
4929;21;4929;1028786;2025-01-17;29.107848673066066
2382;56;2382;1028792;2025-01-10;5.2939958592132506
4881;6;4881;1028793;2025-02-10;51.988
3746;9;3746;1028803;2025-02-05;16.08162014976174
4252;92;4252;1028811;2025-01-02;451.61
4128;56;4128;1028812;2025-01-10;3417.693439865433
1818;1;1818;1028813;2025-01-15;64.0363512593601
4123;94;4123;1028814;2025-01-05;3368.115
2214;79;2214;1028817;2025-02-04;39.5455800238409
2285;78;2285;1028822;2025-02-18;42.8985
891;34;891;1028830;2025-02-13;3462.605
1673;23;1673;1028837;2025-02-13;2482.632464255677
1386;81;1386;1028841;2025-01-07;16.415458937198068
2248;79;2248;1028845;2025-02-07;287.5024
1623;41;1623;1028857;2025-02-27;1073.310355520042
3766;29;3766;1028859;2025-03-07;6354.835996635828
1563;8;1563;1028867;2025-01-06;1085.3342857142857
3453;75;3453;1028871;2025-01-10;16.509200150206535
1122;39;1122;1028883;2025-01-09;50.79622310057093
2288;38;2288;1028893;2025-02-20;891.795
2686;97;2686;1028904;2025-02-20;2048.51
3067;84;3067;1028912;2025-01-29;17.327249968706973
1290;18;1290;1028915;2025-03-10;4202.449537426409
2878;97;2878;1028920;2025-01-10;6614.449784732078
2895;63;2895;1028923;2025-01-19;0.4164000250956773
4423;72;4423;1028924;2025-01-17;40.112
3392;43;3392;1028929;2025-02-25;98.9032
3158;87;3158;1028930;2025-01-25;880.0457142857142
3326;15;3326;1028932;2025-01-02;1328.3975
958;38;958;1028935;2025-02-24;26.988904016337646
3619;3;3619;1028938;2025-02-05;4.846
2316;45;2316;1028940;2025-02-14;780.225
2846;90;2846;1028943;2025-03-01;2460.255
1453;87;1453;1028945;2025-01-20;3.6685000000000003
688;20;688;1028946;2025-03-02;7152.595737575881
2655;18;2655;1028948;2025-03-05;6923.023549201009
2041;67;2041;1028958;2025-02-14;146.06199999999998
2412;87;2412;1028964;2025-01-26;9.429590687194894
1630;97;1630;1028968;2025-01-02;15.995796474057347
2380;30;2380;1028973;2025-02-10;1925.275
1182;21;1182;1028977;2025-02-15;9834.857899319015
2471;62;2471;1028979;2025-01-31;6269.175777964676
3855;88;3855;1028993;2025-01-22;528.2945454545454
4015;82;4015;1028999;2025-02-24;8.879441797140913
1899;73;1899;1029001;2025-01-30;7228.1539108494535
229;89;229;1029010;2025-02-21;373.4196
4191;23;4191;1029012;2025-03-01;816.580909090909
1957;94;1957;1029016;2025-02-09;13.3
4808;87;4808;1029019;2025-02-27;12.20037551633496
676;9;676;1029022;2025-01-04;4880.02
2977;65;2977;1029027;2025-02-23;29.851999999999997
153;77;153;1029030;2025-02-13;9.24403554887971
3141;85;3141;1029031;2025-01-26;504.54799999999994
206;3;206;1029034;2025-02-26;299.8772727272727
3820;10;3820;1029036;2025-01-20;10.702
2254;65;2254;1029040;2025-02-19;217.5577526267457
3705;29;3705;1029054;2025-02-08;80.2855
3960;60;3960;1029058;2025-01-20;458.7757142857143
2799;9;2799;1029059;2025-02-12;495.26
376;1;376;1029060;2025-03-03;198.5865
4440;40;4440;1029072;2025-03-04;2.89648033126294
441;61;441;1029073;2025-01-29;787.5428571428572
3033;95;3033;1029075;2025-02-15;3.1834021779947426
2421;62;2421;1029076;2025-01-13;10001.932044508581
3899;26;3899;1029077;2025-02-14;435.7525
48;95;48;1029084;2025-01-23;1443.7447434819176
3567;94;3567;1029094;2025-01-20;4930.09
1685;96;1685;1029095;2025-02-20;6688.835155592935
1599;32;1599;1029096;2025-02-26;230.23000000000002
4206;30;4206;1029097;2025-02-03;20.592195244369158
71;22;71;1029100;2025-02-10;11.513756415070723
571;79;571;1029103;2025-02-18;1749.28
4839;1;4839;1029104;2025-01-20;980.6042857142857
3185;91;3185;1029107;2025-02-21;4.0908749530604585
2699;86;2699;1029109;2025-03-08;620.63
2451;26;2451;1029111;2025-01-24;246.602
3820;10;3820;1029115;2025-02-19;552.0508333333333
4049;52;4049;1029126;2025-02-08;3484.693019343986
1691;99;1691;1029127;2025-01-18;4917.755
159;71;159;1029129;2025-01-17;121.99175
2766;96;2766;1029131;2025-03-10;1474.6775
3778;1;3778;1029140;2025-03-02;683.2190909090909
4821;77;4821;1029142;2025-02-01;333.532
3287;33;3287;1029145;2025-01-23;1298.0375
3570;48;3570;1029148;2025-01-29;21.009159922203402
3263;57;3263;1029150;2025-03-10;3189.455
3882;94;3882;1029151;2025-02-22;127.14999999999999
2292;57;2292;1029155;2025-01-30;8139.371320437342
3082;71;3082;1029157;2025-02-02;31.23677771503859
2197;20;2197;1029158;2025-02-14;49.40325
3714;63;3714;1029162;2025-02-09;5207.159377628259
644;24;644;1029166;2025-02-22;15.937999999999999
1011;81;1011;1029170;2025-01-09;19.55132743362832
1222;24;1222;1029171;2025-02-26;1954.66
4398;23;4398;1029172;2025-03-03;1762.405
4818;91;4818;1029177;2025-02-19;299.10040000000004
3579;81;3579;1029178;2025-01-06;30.174414957023654
4022;47;4022;1029179;2025-02-19;797.63
3421;67;3421;1029180;2025-01-20;110.448
1922;46;1922;1029184;2025-02-25;5735.155592935239
1049;20;1049;1029188;2025-01-08;1537.09
26;20;26;1029190;2025-01-25;63.559000000000005
666;51;666;1029193;2025-03-09;633.534
1633;71;1633;1029195;2025-02-18;20.31721116535236
1897;23;1897;1029197;2025-03-07;2637.49
4151;10;4151;1029198;2025-01-10;163.92000000000002
2339;61;2339;1029200;2025-01-09;7884.703532380151
1401;80;1401;1029202;2025-02-14;499.2445454545454
1294;14;1294;1029203;2025-02-27;772.32
4795;15;4795;1029211;2025-01-20;2159.445
4204;90;4204;1029216;2025-02-13;12.738800000000001
1457;8;1457;1029225;2025-02-02;298.3818181818182
483;57;483;1029227;2025-02-22;23.68671923895356
673;59;673;1029232;2025-02-11;827.595
2468;58;2468;1029246;2025-02-05;7352.0137389831725
1020;32;1020;1029249;2025-01-31;507.7225
1541;94;1541;1029252;2025-02-05;155.08025
3889;10;3889;1029253;2025-01-18;785.2625
3451;41;3451;1029255;2025-02-19;7.932106646639129
4997;17;4997;1029258;2025-01-17;1440.6475
2958;9;2958;1029260;2025-01-14;52.964285714285715
953;58;953;1029264;2025-01-03;2785.6181665264926
1281;73;1281;1029268;2025-01-20;9197.42632589536
3127;19;3127;1029271;2025-03-06;7.731041524846835
2867;39;2867;1029276;2025-01-11;1190.44
465;77;465;1029280;2025-03-06;816.0174999999999
4825;32;4825;1029282;2025-02-01;1184.0928571428572
1788;89;1788;1029284;2025-01-15;1432.9091581294947
4125;44;4125;1029293;2025-03-05;1609.09
2458;36;2458;1029296;2025-02-10;1250.83
3497;13;3497;1029298;2025-02-03;498.37545454545455
377;5;377;1029305;2025-01-06;11.7365
3452;78;3452;1029307;2025-01-27;5.989535611465765
450;55;450;1029315;2025-03-08;1712.875
2785;30;2785;1029320;2025-01-24;4163.794440005248
948;89;948;1029327;2025-01-10;51.021249999999995
4549;76;4549;1029328;2025-02-08;1155.712857142857
1171;77;1171;1029337;2025-01-18;7678.5534062237175
4395;84;4395;1029339;2025-02-12;25.86649099692578
3379;1;3379;1029342;2025-02-28;67.69836623553437
698;94;698;1029345;2025-01-19;9035.13456686291
4587;94;4587;1029347;2025-01-07;30.58413886997958
327;70;327;1029352;2025-01-16;979.73
4087;28;4087;1029354;2025-01-24;21.234456364891148
3187;74;3187;1029355;2025-01-03;656.97
3017;26;3017;1029361;2025-03-03;2312.76
3797;89;3797;1029362;2025-02-17;378.2316666666666
2362;47;2362;1029368;2025-02-22;5.20781073976718
4450;90;4450;1029369;2025-01-21;1566.7575
3572;79;3572;1029376;2025-03-03;66.20833333333333
4847;40;4847;1029378;2025-02-25;1126.5575
1603;3;1603;1029380;2025-01-14;410.83
4757;95;4757;1029388;2025-01-10;93.0392
2638;63;2638;1029391;2025-02-15;2572.075993750671
787;14;787;1029392;2025-01-16;5463.856181665265
412;92;412;1029393;2025-02-13;707.9909090909091
760;70;760;1029396;2025-02-16;547.585
2796;24;2796;1029400;2025-01-08;289.53
1216;85;1216;1029402;2025-03-05;9.6875
4754;34;4754;1029404;2025-01-22;234.94774999999998
25;5;25;1029409;2025-02-19;2335.02
3229;2;3229;1029412;2025-01-17;368.77583333333337
3392;43;3392;1029414;2025-03-07;181.60025000000002
1103;99;1103;1029418;2025-02-18;28.4816
4607;44;4607;1029424;2025-01-09;687.7600000000001
3248;81;3248;1029433;2025-02-22;7857.33878758244
3694;48;3694;1029436;2025-02-02;60.88264125255275
2922;28;2922;1029439;2025-03-07;2.6040305419952436
3805;46;3805;1029444;2025-01-13;1325.106
1180;46;1180;1029445;2025-01-07;533.6522287636669
993;73;993;1029450;2025-02-03;206.6525
3524;13;3524;1029451;2025-02-06;163.76285714285714
409;52;409;1029452;2025-02-17;143.85479999999998
1553;18;1553;1029462;2025-01-22;2968.125
2747;61;2747;1029463;2025-01-17;823.0985714285714
825;98;825;1029469;2025-03-02;0.89375
2044;68;2044;1029473;2025-03-07;1664.32
2671;71;2671;1029474;2025-02-23;16.070697208661908
3035;72;3035;1029476;2025-01-04;345.565
637;9;637;1029477;2025-01-10;9.69518087370134
3011;83;3011;1029479;2025-02-02;3693.42
4003;63;4003;1029488;2025-01-28;24.788859682062835
4451;1;4451;1029492;2025-01-11;1314.8614285714286
2693;58;2693;1029494;2025-02-23;17.928289102202147
2221;55;2221;1029497;2025-03-06;2804.0
2543;6;2543;1029498;2025-01-26;3461.8182685541865
1679;44;1679;1029507;2025-01-09;434.7283333333333
4261;21;4261;1029509;2025-01-09;56.14240980258679
3513;37;3513;1029513;2025-02-23;19.69333082376561
3332;82;3332;1029514;2025-03-07;4824.983005164045
886;72;886;1029520;2025-02-04;1780.28
3902;90;3902;1029526;2025-03-03;705.298
1236;96;1236;1029527;2025-01-01;337.86480000000006
3272;33;3272;1029529;2025-03-04;8082.106812447434
3445;42;3445;1029533;2025-01-12;365.0236
2070;70;2070;1029534;2025-02-09;6812.567830266313
4306;20;4306;1029535;2025-02-07;159.772
2016;92;2016;1029544;2025-03-07;2319.2875
282;10;282;1029546;2025-02-20;689.085
746;78;746;1029554;2025-01-05;22.31535861809989
783;33;783;1029566;2025-02-22;656.755
4934;30;4934;1029567;2025-02-15;19.60163376446562
3039;38;3039;1029569;2025-01-11;2047.53
939;99;939;1029577;2025-02-06;20.504293403429717
951;91;951;1029578;2025-02-17;31.764
153;77;153;1029584;2025-01-13;436.01
2304;88;2304;1029586;2025-02-23;779.525
4649;63;4649;1029591;2025-02-21;3194.175
1287;77;1287;1029599;2025-02-21;571.3718181818182
3544;73;3544;1029600;2025-01-07;6254.338155493804
3158;87;3158;1029602;2025-01-23;10450.252312867957
4002;28;4002;1029607;2025-03-04;105.58075
1450;19;1450;1029612;2025-02-19;687.0684206132453
1312;30;1312;1029614;2025-02-09;7386.5433137089985
145;1;145;1029616;2025-01-03;9965.264928511353
1341;26;1341;1029619;2025-02-24;1632.8175
3830;12;3830;1029623;2025-01-19;134.39363636363635
4775;76;4775;1029632;2025-02-05;3036.4907485281747
1420;43;1420;1029633;2025-01-15;1326.17
518;87;518;1029634;2025-02-12;549.05
3172;63;3172;1029640;2025-01-26;71.6275
1545;13;1545;1029654;2025-02-06;286.5944
3594;67;3594;1029661;2025-02-25;242.4725
1202;5;1202;1029667;2025-02-26;7.605500000000001
733;47;733;1029669;2025-01-03;78.7788
4419;58;4419;1029670;2025-02-22;4115.75
4808;87;4808;1029676;2025-02-01;693.1825
4339;57;4339;1029682;2025-01-11;18.015452688904013
3809;78;3809;1029687;2025-02-08;915.005
1777;77;1777;1029688;2025-02-24;23.156139692076604
1170;58;1170;1029693;2025-02-27;40.73641933287951
1339;25;1339;1029696;2025-02-16;757.8557142857143
2757;46;2757;1029700;2025-01-21;4894.17
1701;89;1701;1029703;2025-03-06;959.9739999999999
2508;45;2508;1029707;2025-01-10;4804.310344827586
3232;5;3232;1029712;2025-02-08;7697.865853658536
4800;10;4800;1029714;2025-01-20;9043.840713663849
3578;53;3578;1029715;2025-01-16;3066.337258200168
586;6;586;1029716;2025-01-25;75.23075
1701;89;1701;1029719;2025-01-09;45.75
3779;27;3779;1029731;2025-02-02;87.98719999999999
4852;46;4852;1029734;2025-02-11;770.5475
766;29;766;1029741;2025-02-27;4374.244177032523
46;19;46;1029744;2025-02-17;80.6308
2057;67;2057;1029748;2025-02-15;2595.825
812;68;812;1029749;2025-02-03;4094.365012615643
662;12;662;1029753;2025-01-11;444.52727272727276
249;79;249;1029755;2025-02-26;13.233596194767806
2876;20;2876;1029756;2025-01-16;1863.265
1732;27;1732;1029757;2025-01-06;5.626786831893854
2097;36;2097;1029760;2025-01-21;2718.124247158583
1891;91;1891;1029762;2025-02-21;1.527425209663287
294;3;294;1029763;2025-03-01;18.066566528977344
4680;13;4680;1029766;2025-02-12;2539.14
1086;95;1086;1029767;2025-01-11;27.080055210489995
4187;55;4187;1029769;2025-01-03;207.06750000000002
3532;3;3532;1029775;2025-03-09;62.63975155279503
534;93;534;1029777;2025-03-06;196.26999999999998
1074;50;1074;1029782;2025-01-27;1662.1
3727;22;3727;1029784;2025-02-05;4142.4516400336415
2343;26;2343;1029789;2025-02-07;42.665963240299526
4903;23;4903;1029790;2025-03-04;2376.815
4826;58;4826;1029791;2025-01-21;3676.365
1795;10;1795;1029793;2025-01-19;4881.65
1018;82;1018;1029795;2025-01-16;10.324438393464943
2211;81;2211;1029801;2025-01-09;3556.635
3558;37;3558;1029804;2025-02-17;19.47
1610;33;1610;1029814;2025-01-06;161.43083333333334
4917;31;4917;1029816;2025-01-29;64.88114363512594
1398;53;1398;1029818;2025-01-27;59.225187202178354
2761;87;2761;1029822;2025-01-31;225.8384
3783;54;3783;1029826;2025-02-11;688.1791666666667
397;68;397;1029832;2025-01-14;49.728151075977166
3203;40;3203;1029838;2025-02-17;8964.913117628117
4720;40;4720;1029844;2025-03-04;10314.768214289974
548;94;548;1029845;2025-02-17;206.0
3907;51;3907;1029846;2025-01-09;2126.015
477;27;477;1029848;2025-01-28;11.625459496255957
4684;50;4684;1029853;2025-01-18;27.439482641252553
2063;37;2063;1029860;2025-02-19;55.52035886818496
3605;87;3605;1029863;2025-02-27;0.14009661835748793
2221;55;2221;1029864;2025-01-29;8350.210260723297
2265;23;2265;1029865;2025-02-09;10632.422569142149
1822;10;1822;1029867;2025-01-26;1616.478
488;64;488;1029868;2025-01-25;743.81
2288;38;2288;1029872;2025-02-03;14.454935330156568
1967;20;1967;1029876;2025-01-01;312.9075
2049;3;2049;1029880;2025-01-14;16.03337088496683
2953;58;2953;1029882;2025-01-22;4692.160908299443
254;38;254;1029883;2025-02-17;2329.9621939438757
4691;34;4691;1029888;2025-02-23;203.6727272727273
209;92;209;1029890;2025-01-11;18.638333333333332
3687;46;3687;1029906;2025-02-11;935.1885714285714
1363;6;1363;1029907;2025-01-15;52.29454545454546
4704;23;4704;1029911;2025-01-03;349.145
3055;3;3055;1029915;2025-02-12;1706.365
1911;1;1911;1029919;2025-02-05;270.1044
2304;88;2304;1029929;2025-02-21;3540.72
1059;31;1059;1029938;2025-02-19;92.53500000000001
3742;91;3742;1029940;2025-01-15;89.358
209;92;209;1029947;2025-02-10;5.91545875578921
3196;37;3196;1029958;2025-03-07;996.3871428571429
560;37;560;1029964;2025-02-18;8.824058079859807
1367;91;1367;1029966;2025-02-01;379.025
1643;82;1643;1029971;2025-01-29;627.2691666666666
3563;38;3563;1029974;2025-01-13;701.285
269;86;269;1029978;2025-02-28;558.4928571428571
400;2;400;1029979;2025-02-27;6282.516820857863
583;59;583;1029983;2025-02-25;383.0268
950;90;950;1029986;2025-01-02;14.814417466591381
370;66;370;1029987;2025-01-25;379.47
2889;85;2889;1029991;2025-02-18;4539.505
1393;63;1393;1029993;2025-03-04;47.69700476514635
3738;4;3738;1030007;2025-03-08;3911.6387792340993
2732;53;2732;1030014;2025-02-14;607.4963636363636
1351;43;1351;1030019;2025-02-01;893.4728571428572
3321;97;3321;1030021;2025-01-04;24.475714285714286
2019;45;2019;1030025;2025-01-13;3548.833052985702
639;3;639;1030030;2025-02-26;610.4563636363637
2218;72;2218;1030031;2025-02-24;532.5685714285714
2782;1;2782;1030041;2025-02-28;67.78815520762423
3127;19;3127;1030046;2025-03-08;757.1275
3542;39;3542;1030047;2025-01-03;620.5516666666666
992;76;992;1030052;2025-01-09;404.45
4634;35;4634;1030053;2025-01-25;196.65825
4339;57;4339;1030055;2025-03-06;425.13090909090903
1934;45;1934;1030071;2025-01-01;1465.572
3552;34;3552;1030078;2025-02-20;45.770186335403736
1132;29;1132;1030082;2025-01-06;1848.415
1585;13;1585;1030083;2025-02-21;413.686
27;78;27;1030086;2025-03-03;11.14424834146952
1951;40;1951;1030088;2025-02-18;52.421307011572495
4427;63;4427;1030092;2025-01-22;17.537964701464514
2483;98;2483;1030093;2025-03-04;557.2628571428571
3208;33;3208;1030097;2025-02-23;4363.44
4800;10;4800;1030099;2025-02-16;1488.998079881692
2981;79;2981;1030100;2025-01-30;2164.83
4378;24;4378;1030101;2025-02-15;2915.77
855;24;855;1030108;2025-02-09;1696.53
396;73;396;1030109;2025-01-06;1221.0819999999999
1962;48;1962;1030118;2025-02-25;15.792439604456128
4278;97;4278;1030119;2025-02-02;1334.0525
2177;18;2177;1030123;2025-01-23;288.1232
935;46;935;1030128;2025-03-03;1336.8275
3157;12;3157;1030129;2025-02-04;1361.52
1800;32;1800;1030138;2025-02-12;65.8225
3315;17;3315;1030140;2025-02-16;60.97004765146358
800;92;800;1030142;2025-01-29;3523.35
3970;15;3970;1030150;2025-01-03;160.6925
543;7;543;1030154;2025-02-12;349.1028571428571
4398;23;4398;1030163;2025-01-26;230.58499999999998
2526;90;2526;1030176;2025-01-25;116.41636363636363
864;63;864;1030184;2025-02-11;21.86503942921517
2194;65;2194;1030190;2025-02-12;38.439676265763225
1614;74;1614;1030191;2025-01-01;50.84193328795099
3283;3;3283;1030195;2025-01-14;109.94
4113;3;4113;1030203;2025-02-18;284.636
4838;40;4838;1030210;2025-02-06;1391.4634146341461
4373;42;4373;1030213;2025-01-11;2.99183877832019
3636;47;3636;1030214;2025-03-06;368.57399999999996
3686;14;3686;1030215;2025-03-04;812.1654545454545
3669;55;3669;1030216;2025-01-12;387.0785714285715
63;96;63;1030220;2025-01-20;4049.253574432296
4163;51;4163;1030226;2025-02-06;1041.07
2038;98;2038;1030231;2025-01-17;4658.87
98;86;98;1030232;2025-02-10;932.82
3929;70;3929;1030235;2025-01-13;365.34285714285716
329;99;329;1030238;2025-02-14;79.53450000000001
3921;83;3921;1030240;2025-01-02;369.9224
3653;88;3653;1030253;2025-02-08;178.73575
700;75;700;1030256;2025-03-10;2009.7425
2379;32;2379;1030257;2025-02-12;3785.255
3945;36;3945;1030258;2025-01-24;1254.862
2692;37;2692;1030262;2025-02-26;45.372168893908025
3903;2;3903;1030266;2025-02-07;511.6220825531611
4538;25;4538;1030267;2025-02-16;3874.25
5000;85;5000;1030274;2025-01-14;205.81
2521;77;2521;1030276;2025-01-03;407.42545454545456
1924;10;1924;1030278;2025-01-28;1877.4463619124856
2242;4;2242;1030279;2025-02-11;1027.1257142857144
3645;30;3645;1030284;2025-01-14;398.86857142857144
3241;19;3241;1030293;2025-01-05;4627.685
4314;72;4314;1030296;2025-01-26;136.4445
3372;47;3372;1030303;2025-02-19;183.74475
1360;70;1360;1030304;2025-01-31;92.60714285714286
381;32;381;1030306;2025-02-18;9521.783010933557
2825;45;2825;1030316;2025-02-08;602.68
4441;21;4441;1030317;2025-01-19;62.456092579986375
3672;22;3672;1030318;2025-01-16;56.591316895664725
1737;50;1737;1030321;2025-02-16;1276.7241379310344
4836;73;4836;1030326;2025-01-18;33.992847731978166
21;29;21;1030329;2025-02-19;11357.54749609417
4010;73;4010;1030333;2025-02-06;4427.46
859;17;859;1030347;2025-02-25;20.953786456377518
3616;49;3616;1030356;2025-03-01;2470.3775
2542;25;2542;1030358;2025-02-16;4329.4
3126;62;3126;1030363;2025-01-04;16.62981620149762
61;4;61;1030368;2025-02-04;34.556977535738596
2495;8;2495;1030373;2025-02-07;1974.9125
1571;21;1571;1030374;2025-02-18;1633.136
893;4;893;1030378;2025-02-23;45.998978897208985
4824;12;4824;1030383;2025-03-01;671.1716666666667
3973;9;3973;1030385;2025-01-22;4807.175
4326;13;4326;1030388;2025-02-05;27.330360789652822
1679;44;1679;1030389;2025-01-30;25.43437712729748
2770;62;2770;1030391;2025-01-05;141.13750000000002
2013;99;2013;1030394;2025-02-12;587.588
1759;84;1759;1030395;2025-01-03;2774.045
3050;23;3050;1030397;2025-01-25;3867.635
704;77;704;1030399;2025-01-23;55.428386657590195
3083;59;3083;1030411;2025-02-15;8580.06654819974
2028;34;2028;1030413;2025-01-08;12.239726457117763
302;5;302;1030417;2025-02-20;713.9
2177;18;2177;1030419;2025-01-10;13.06358743271999
2224;62;2224;1030421;2025-01-29;960.345
4338;25;4338;1030423;2025-01-25;1738.434566900023
542;99;542;1030425;2025-02-02;2047.4575
3492;72;3492;1030429;2025-03-01;4820.225
4487;96;4487;1030431;2025-01-15;4409.083263246425
1508;50;1508;1030432;2025-01-17;6482.359125315391
3598;3;3598;1030433;2025-02-07;477.78
2824;71;2824;1030434;2025-02-28;8.612773699730221
2413;42;2413;1030436;2025-02-06;508.814
4025;32;4025;1030439;2025-01-31;792.47
543;7;543;1030441;2025-01-04;441.66
3035;72;3035;1030442;2025-03-05;15.69782164737917
3097;27;3097;1030443;2025-02-10;774.53
152;60;152;1030444;2025-01-31;1680.9383534687356
3300;17;3300;1030445;2025-01-25;35.432539142273654
3693;35;3693;1030446;2025-01-24;812.0118181818181
4019;80;4019;1030449;2025-02-17;5190.461424703932
2634;54;2634;1030450;2025-02-22;4658.27
3601;61;3601;1030456;2025-02-12;16.391558883594282
4426;79;4426;1030463;2025-01-25;472.58181818181816
2277;27;2277;1030465;2025-02-11;19.554
2259;2;2259;1030473;2025-01-10;30.097272727272728
1795;10;1795;1030474;2025-02-03;957.7299999999999
247;5;247;1030476;2025-01-26;22.3928
4076;70;4076;1030478;2025-02-01;170.68225
619;72;619;1030483;2025-02-07;84.233
3233;26;3233;1030484;2025-02-15;215.58992951615406
4385;14;4385;1030498;2025-03-10;190.19909090909093
3347;17;3347;1030509;2025-03-08;66.93362831858407
667;97;667;1030511;2025-02-08;4726.165
4073;95;4073;1030514;2025-01-30;553.0175
3139;27;3139;1030515;2025-01-26;1384.4091673675355
2534;44;2534;1030519;2025-01-08;4554.646761984861
427;31;427;1030521;2025-02-11;419.39000000000004
3167;43;3167;1030523;2025-01-20;1575.7559999999999
1805;60;1805;1030526;2025-01-02;532.7127272727273
2603;82;2603;1030527;2025-01-23;2673.727922624054
1526;30;1526;1030533;2025-01-16;827.285
3139;27;3139;1030534;2025-02-22;822.315
699;63;699;1030535;2025-01-29;9593.805531371872
3838;63;3838;1030536;2025-01-15;504.8681818181818
3013;9;3013;1030542;2025-01-28;962.3528571428571
4969;99;4969;1030545;2025-02-27;4179.3
687;97;687;1030551;2025-02-27;5.922067843284517
1786;15;1786;1030559;2025-01-06;8514.424739710672
2235;74;2235;1030560;2025-03-09;4413.59
1278;34;1278;1030565;2025-01-27;171.4345
4364;51;4364;1030566;2025-01-15;142.46280000000002
883;31;883;1030568;2025-03-06;784.7783333333333
4183;4;4183;1030585;2025-02-28;1468.675
978;97;978;1030587;2025-02-09;1711.58
2807;22;2807;1030589;2025-02-13;7.75625
3864;37;3864;1030591;2025-01-03;908.815
1498;19;1498;1030597;2025-01-24;2925.5566554162842
5;9;5;1030606;2025-01-15;214.584
4735;36;4735;1030608;2025-01-25;58.548249999999996
4674;92;4674;1030614;2025-01-21;2068.785
4825;32;4825;1030616;2025-01-21;974.3628571428571
4947;71;4947;1030619;2025-02-18;5.896082112905245
787;14;787;1030622;2025-02-10;1761.116
4083;58;4083;1030624;2025-01-10;55.744965179747794
1026;15;1026;1030632;2025-03-02;4194.182399313051
2150;65;2150;1030635;2025-02-14;47.665
4837;50;4837;1030638;2025-02-13;216.01272727272726
4901;30;4901;1030639;2025-01-07;57.293056501021105
2982;48;2982;1030643;2025-02-14;386.452
