account_id,customer_id,account_type,account_opening_date
1932,1932,current,21.12.2000
1933,1933,savings,05.01.2004
1934,1934,savings,14.08.2002
1935,1935,current,22.04.2011
1936,1936,savings,20.01.2007
1937,1937,savings,11.10.2017
1938,1938,current,02.05.2004
1939,1939,savings,19.01.2002
1940,1940,current,15.07.2014
1941,1941,savings,07.03.1996
1942,1942,savings,10.06.2022
1943,1943,savings,26.12.2021
1944,1944,current,04.07.2022
1945,1945,current,12.12.2006
1946,1946,current,15.05.2004
1947,1947,current,06.05.2001
1948,1948,current,08.02.2007
1949,1949,current,20.08.2000
1950,1950,savings,01.11.2015
1951,1951,savings,27.06.2015
1952,1952,current,27.03.2022
1953,1953,savings,07.06.2015
1954,1954,current,18.06.2013
1955,1955,current,13.07.2023
1956,1956,savings,05.06.2015
1957,1957,savings,21.02.2006
1958,1958,current,23.08.2011
1959,1959,current,20.07.2022
1960,1960,savings,10.11.2002
1961,1961,savings,16.03.2010
1962,1962,savings,16.09.2022
1963,1963,current,04.04.2004
1964,1964,current,23.08.2014
1965,1965,current,21.02.2011
1966,1966,current,24.12.2001
1967,1967,current,23.12.1995
1968,1968,savings,06.02.2009
1969,1969,current,07.11.2014
1970,1970,current,16.12.2012
1971,1971,current,01.01.1997
1972,1972,savings,16.09.2006
1973,1973,current,24.02.1997
1974,1974,savings,02.09.1995
1975,1975,current,15.11.2007
1976,1976,current,11.06.2004
1977,1977,savings,16.04.2007
1978,1978,savings,26.02.2020
1979,1979,current,01.04.1997
1980,1980,savings,03.04.1996
1981,1981,savings,05.04.2024
1982,1982,savings,01.11.2021
1983,1983,current,07.07.1996
1984,1984,current,10.10.2010
1985,1985,current,21.10.1997
1986,1986,current,24.11.2011
1987,1987,savings,25.11.2012
1988,1988,current,09.11.2023
1989,1989,savings,02.07.2023
1990,1990,current,12.07.2008
1991,1991,current,23.11.1997
1992,1992,savings,04.05.2015
1993,1993,current,13.01.1995
1994,1994,current,18.03.2018
1995,1995,current,26.05.2021
1996,1996,savings,11.06.1995
1997,1997,current,18.06.2016
1998,1998,savings,10.10.2024
1999,1999,savings,15.05.2018
2000,2000,current,24.09.1995
2001,2001,current,04.11.2015
2002,2002,current,08.12.2003
2003,2003,current,16.11.1997
2004,2004,savings,16.12.2009
2005,2005,savings,13.12.2024
2006,2006,current,19.09.2011
2007,2007,current,02.05.2016
2008,2008,current,10.09.2003
2009,2009,savings,24.09.2012
2010,2010,current,07.10.2005
2011,2011,current,23.10.2023
2012,2012,current,16.08.2012
2013,2013,savings,22.12.2024
2014,2014,savings,08.12.2017
2015,2015,current,08.11.2016
2016,2016,savings,05.07.2019
2017,2017,current,23.01.2014
2018,2018,current,05.01.2011
2019,2019,savings,22.05.2009
2020,2020,current,27.06.2017
2021,2021,savings,07.02.2000
2022,2022,savings,25.06.2006
2023,2023,current,27.08.2023
2024,2024,current,11.09.1996
2025,2025,current,13.03.1998
2026,2026,current,12.03.2019
2027,2027,current,16.12.1996
2028,2028,savings,22.07.2024
2029,2029,savings,16.04.1999
2030,2030,savings,04.08.2000
2031,2031,savings,12.12.1996
2032,2032,savings,24.07.2002
2033,2033,current,01.07.2021
2034,2034,savings,25.01.2011
2035,2035,current,05.11.1996
2036,2036,current,03.10.2024
2037,2037,savings,16.10.2008
2038,2038,savings,23.01.2015
2039,2039,savings,02.10.2004
2040,2040,current,24.02.2003
2041,2041,current,16.02.1995
2042,2042,current,01.01.2005
2043,2043,savings,14.05.2009
2044,2044,current,01.10.2008
2045,2045,current,22.08.1998
2046,2046,savings,02.01.2020
2047,2047,current,01.04.2005
2048,2048,current,09.10.2011
2049,2049,savings,01.12.2011
2050,2050,current,13.11.2024
2051,2051,savings,25.12.1996
2052,2052,savings,15.01.2018
2053,2053,current,18.12.2020
2054,2054,current,14.12.2017
2055,2055,savings,01.01.1999
2056,2056,current,15.04.1998
2057,2057,current,23.10.2021
2058,2058,savings,02.06.2003
2059,2059,savings,12.10.2017
2060,2060,savings,01.11.1999
2061,2061,savings,07.01.1999
2062,2062,savings,19.05.2014
2063,2063,savings,05.11.2014
2064,2064,current,02.05.2002
2065,2065,current,22.09.2024
2066,2066,savings,14.08.2005
2067,2067,savings,11.04.2001
2068,2068,savings,10.04.2014
2069,2069,savings,19.04.2009
2070,2070,savings,22.11.1998
2071,2071,current,08.01.2006
2072,2072,savings,13.03.2017
2073,2073,current,04.03.2007
2074,2074,savings,13.12.1996
2075,2075,current,16.09.2016
2076,2076,current,26.04.2018
2077,2077,savings,25.07.1996
2078,2078,savings,01.02.1997
2079,2079,savings,27.03.2023
2080,2080,current,07.02.2000
2081,2081,savings,09.10.1999
2082,2082,savings,19.06.2015
2083,2083,current,14.03.2009
2084,2084,current,22.07.2023
2085,2085,savings,06.12.2014
2086,2086,savings,13.04.2006
2087,2087,savings,09.12.1998
2088,2088,savings,08.11.2001
2089,2089,savings,08.07.2023
2090,2090,savings,08.02.2005
2091,2091,savings,11.05.2003
2092,2092,current,04.05.2007
2093,2093,current,01.07.2017
2094,2094,current,01.02.2020
2095,2095,current,10.03.2023
2096,2096,savings,05.06.2021
2097,2097,savings,26.08.2005
2098,2098,current,13.07.2011
2099,2099,current,21.12.2004
2100,2100,savings,13.08.2002
2101,2101,savings,03.03.2013
2102,2102,current,06.04.1997
2103,2103,current,08.12.2012
2104,2104,current,14.06.2022
2105,2105,current,03.04.2024
2106,2106,savings,17.01.2015
2107,2107,savings,09.07.2017
2108,2108,savings,28.08.2005
2109,2109,current,19.04.2013
2110,2110,savings,15.06.2009
2111,2111,current,18.09.2011
2112,2112,savings,28.09.1996
2113,2113,current,09.12.2022
2114,2114,current,16.07.2012
2115,2115,savings,06.07.2018
2116,2116,savings,14.01.2021
2117,2117,savings,27.11.2020
2118,2118,current,11.01.2019
2119,2119,current,11.01.2014
2120,2120,current,12.08.1998
2121,2121,savings,21.05.2023
2122,2122,current,11.04.2017
2123,2123,savings,10.02.2001
2124,2124,current,14.01.2002
2125,2125,savings,18.04.2007
2126,2126,current,06.12.2008
2127,2127,savings,20.11.2011
2128,2128,savings,07.12.2019
2129,2129,current,07.03.2013
2130,2130,current,18.10.2022
2131,2131,current,26.08.1999
2132,2132,current,09.10.2022
2133,2133,savings,04.11.1995
2134,2134,current,15.07.2005
2135,2135,savings,25.07.2002
2136,2136,current,03.12.2024
2137,2137,current,21.08.2006
2138,2138,savings,06.12.2020
2139,2139,current,16.05.2022
2140,2140,current,10.01.2003
2141,2141,current,21.12.2000
2142,2142,current,27.10.2002
2143,2143,current,02.05.2006
2144,2144,current,19.04.2014
2145,2145,savings,22.09.2012
2146,2146,savings,22.06.2009
2147,2147,current,25.08.2006
2148,2148,savings,03.02.2023
2149,2149,current,26.07.2000
2150,2150,current,24.08.1996
2151,2151,current,05.12.2010
2152,2152,savings,16.03.1999
2153,2153,savings,10.10.2003
2154,2154,current,19.05.2013
2155,2155,current,15.09.2000
2156,2156,current,01.08.1995
2157,2157,savings,23.01.2000
2158,2158,savings,24.07.2006
2159,2159,current,18.12.1999
2160,2160,current,26.11.1995
2161,2161,current,05.04.2018
2162,2162,current,10.07.2023
2163,2163,savings,23.07.1999
2164,2164,savings,02.02.2007
2165,2165,savings,08.08.2000
2166,2166,savings,10.02.2018
2167,2167,current,22.05.1996
2168,2168,savings,11.09.1998
2169,2169,current,14.12.2002
2170,2170,savings,16.10.2021
2171,2171,savings,13.03.2001
2172,2172,savings,07.12.1995
2173,2173,current,28.09.1998
2174,2174,savings,07.08.1997
2175,2175,savings,11.05.2005
2176,2176,savings,08.01.2022
2177,2177,savings,07.12.2015
2178,2178,savings,05.03.2012
2179,2179,savings,01.09.2002
2180,2180,current,28.10.2002
2181,2181,current,24.10.2013
2182,2182,current,03.06.2008
2183,2183,current,26.12.2016
2184,2184,savings,12.07.2003
2185,2185,current,04.10.2006
2186,2186,current,26.03.2002
2187,2187,current,10.01.2008
2188,2188,savings,06.02.2001
2189,2189,savings,26.01.2007
2190,2190,savings,09.05.2016
2191,2191,current,23.10.2022
2192,2192,current,05.01.2014
2193,2193,savings,06.10.2015
2194,2194,savings,18.03.2023
2195,2195,current,03.08.2008
2196,2196,current,12.11.2000
2197,2197,savings,18.11.2007
2198,2198,savings,12.10.2013
2199,2199,current,09.12.2017
2200,2200,savings,15.09.2014
2201,2201,savings,26.02.1999
2202,2202,savings,21.08.2018
2203,2203,savings,24.04.1995
2204,2204,savings,17.12.2004
2205,2205,current,07.06.2001
2206,2206,current,08.11.2019
2207,2207,savings,18.04.2020
2208,2208,current,11.07.1999
2209,2209,current,24.08.2008
2210,2210,savings,18.12.2020
2211,2211,savings,01.12.1998
2212,2212,current,18.07.2008
2213,2213,current,05.08.2024
2214,2214,current,08.08.2015
2215,2215,savings,08.08.1997
2216,2216,savings,05.03.2022
2217,2217,current,18.01.2015
2218,2218,savings,28.12.1996
2219,2219,current,12.05.2019
2220,2220,savings,01.05.2012
2221,2221,savings,01.12.1998
2222,2222,savings,14.06.2022
2223,2223,current,22.07.2007
2224,2224,savings,12.08.2005
2225,2225,savings,01.08.2010
2226,2226,savings,01.12.2014
2227,2227,savings,24.11.2004
2228,2228,savings,28.11.2004
2229,2229,current,06.02.2008
2230,2230,savings,28.06.1996
2231,2231,savings,24.03.2003
2232,2232,current,27.06.2010
2233,2233,savings,20.05.1995
2234,2234,savings,28.09.2009
2235,2235,savings,18.08.1997
2236,2236,savings,12.03.1998
2237,2237,current,26.12.2023
2238,2238,savings,02.01.1999
2239,2239,savings,21.03.2015
2240,2240,savings,02.01.2008
2241,2241,savings,06.08.2001
2242,2242,current,23.06.2018
2243,2243,savings,09.06.2001
2244,2244,savings,24.09.2024
2245,2245,current,17.06.2003
2246,2246,savings,16.02.2001
2247,2247,current,07.01.2023
2248,2248,savings,21.03.2001
2249,2249,current,19.05.2000
2250,2250,current,06.09.1998
2251,2251,current,12.11.2023
2252,2252,current,08.07.2019
2253,2253,savings,12.01.1995
2254,2254,savings,23.04.2003
2255,2255,current,12.07.1995
2256,2256,current,13.02.2017
2257,2257,current,14.03.2019
2258,2258,savings,08.10.2006
2259,2259,current,17.06.2014
2260,2260,savings,20.07.1996
2261,2261,savings,06.01.2020
2262,2262,current,19.10.2009
2263,2263,current,12.08.1998
2264,2264,savings,22.07.2001
2265,2265,current,12.03.2007
2266,2266,current,21.02.2017
2267,2267,savings,03.05.2022
2268,2268,current,23.11.2011
2269,2269,current,01.03.2009
2270,2270,savings,14.10.1998
2271,2271,current,27.07.2006
2272,2272,current,25.07.2020
2273,2273,savings,22.04.2022
2274,2274,current,18.08.2010
2275,2275,savings,11.12.1998
2276,2276,current,23.12.1997
2277,2277,savings,26.11.1997
2278,2278,savings,22.11.2020
2279,2279,current,21.09.2021
2280,2280,savings,26.11.2017
2281,2281,current,11.08.2003
2282,2282,savings,02.09.2008
2283,2283,current,08.04.2018
2284,2284,savings,18.09.2016
2285,2285,savings,03.12.1999
2286,2286,current,15.04.2020
2287,2287,current,26.08.2009
2288,2288,savings,18.05.1996
2289,2289,savings,13.02.2002
2290,2290,savings,23.12.2005
2291,2291,savings,15.07.2018
2292,2292,savings,18.06.2004
2293,2293,savings,03.08.2005
2294,2294,savings,05.08.2010
2295,2295,savings,09.04.2001
2296,2296,current,19.08.2008
2297,2297,current,06.11.1998
2298,2298,current,11.10.2000
2299,2299,current,14.01.2014
2300,2300,savings,13.04.2000
2301,2301,savings,03.01.2008
2302,2302,current,01.10.1998
2303,2303,savings,16.05.2000
2304,2304,savings,17.02.2000
2305,2305,current,17.10.1996
2306,2306,current,12.03.1999
2307,2307,current,20.07.2022
2308,2308,savings,02.05.2011
2309,2309,savings,11.05.2015
2310,2310,current,25.03.2014
2311,2311,current,22.02.2003
2312,2312,current,06.05.2008
2313,2313,current,01.05.2023
2314,2314,savings,18.12.2022
2315,2315,current,28.10.2018
2316,2316,savings,09.03.2015
2317,2317,current,11.06.2012
2318,2318,savings,11.11.2003
2319,2319,savings,14.01.2010
2320,2320,current,17.11.2003
2321,2321,savings,01.10.2008
2322,2322,current,01.06.2001
2323,2323,current,10.03.2004
2324,2324,current,27.02.2015
2325,2325,savings,28.05.1996
2326,2326,current,10.10.2023
2327,2327,savings,25.04.2023
2328,2328,current,19.12.2011
2329,2329,savings,07.04.1996
2330,2330,current,27.01.2002
2331,2331,current,26.01.2024
2332,2332,savings,16.01.2020
2333,2333,savings,01.02.2008
2334,2334,savings,19.08.2004
2335,2335,current,15.03.2005
2336,2336,savings,12.09.2015
2337,2337,savings,21.07.2011
2338,2338,savings,01.02.2011
2339,2339,savings,15.11.1997
2340,2340,current,11.04.2000
2341,2341,savings,09.03.2013
2342,2342,savings,17.03.2010
2343,2343,current,08.05.2007
2344,2344,current,25.05.2022
2345,2345,current,15.09.2010
2346,2346,savings,02.10.2020
2347,2347,savings,24.04.2022
2348,2348,savings,20.07.1999
2349,2349,savings,26.05.2022
2350,2350,savings,25.01.1998
2351,2351,current,08.06.2016
2352,2352,savings,13.04.2021
2353,2353,savings,04.10.2013
2354,2354,savings,24.06.2017
2355,2355,savings,22.02.2021
2356,2356,savings,05.01.2000
2357,2357,savings,14.05.2018
2358,2358,current,04.01.2016
2359,2359,current,27.06.2021
2360,2360,current,28.05.2005
2361,2361,current,16.03.2004
2362,2362,current,03.03.1999
2363,2363,current,21.10.2021
2364,2364,savings,19.04.1997
2365,2365,savings,21.11.2005
2366,2366,current,04.07.2016
2367,2367,current,23.12.2016
2368,2368,savings,12.11.2019
2369,2369,savings,21.03.1996
2370,2370,current,28.07.2017
2371,2371,current,10.02.2020
2372,2372,current,06.07.2023
2373,2373,savings,02.05.2018
2374,2374,current,28.12.2010
2375,2375,current,03.04.2024
2376,2376,current,08.01.2010
2377,2377,current,13.03.2010
2378,2378,savings,28.04.2007
2379,2379,current,07.06.2000
2380,2380,savings,04.03.2013
2381,2381,savings,04.03.1995
2382,2382,current,02.12.2016
2383,2383,current,23.06.2002
2384,2384,savings,04.01.1995
2385,2385,savings,11.02.1997
2386,2386,savings,10.10.2017
2387,2387,savings,07.01.2012
2388,2388,savings,08.05.2020
2389,2389,current,26.03.2014
2390,2390,current,15.12.2024
2391,2391,current,16.05.2012
2392,2392,savings,21.09.2012
2393,2393,savings,07.11.1999
2394,2394,savings,09.03.1997
2395,2395,savings,25.07.2011
2396,2396,current,09.10.2011
2397,2397,current,25.09.2005
2398,2398,savings,06.08.2014
2399,2399,savings,01.02.2007
2400,2400,current,14.05.1997
2401,2401,current,25.02.2014
2402,2402,current,27.06.2007
2403,2403,savings,03.08.1999
2404,2404,current,20.07.2013
2405,2405,savings,02.06.2021
2406,2406,current,17.10.2017
2407,2407,current,18.06.2000
2408,2408,current,18.12.2002
2409,2409,savings,05.03.2001
2410,2410,savings,21.09.1996
2411,2411,current,26.08.2023
2412,2412,savings,22.09.2019
2413,2413,current,12.05.2002
2414,2414,savings,26.05.2012
2415,2415,current,15.12.2021
2416,2416,savings,03.01.2006
2417,2417,savings,18.05.2023
2418,2418,current,24.12.2015
2419,2419,current,14.07.2023
2420,2420,savings,05.05.1997
2421,2421,current,02.12.2002
2422,2422,current,19.03.2013
2423,2423,current,19.04.2003
2424,2424,current,08.05.2018
2425,2425,savings,25.03.2002
2426,2426,current,08.08.2008
2427,2427,savings,14.07.2008
2428,2428,savings,22.07.2006
2429,2429,savings,11.06.2000
2430,2430,savings,22.09.2009
2431,2431,current,04.08.2020
2432,2432,savings,21.02.2005
2433,2433,current,26.03.2003
2434,2434,current,24.01.2001
2435,2435,savings,22.01.2005
2436,2436,current,18.06.2009
2437,2437,savings,14.08.2003
2438,2438,current,16.07.2017
2439,2439,current,05.08.2016
2440,2440,current,03.11.2015
2441,2441,savings,28.02.2022
2442,2442,savings,21.12.2002
2443,2443,savings,14.10.2021
2444,2444,current,03.12.1999
2445,2445,savings,08.08.2005
2446,2446,current,20.11.2013
2447,2447,current,20.08.2018
2448,2448,current,14.10.2016
2449,2449,current,01.03.2012
2450,2450,savings,28.02.2015
2451,2451,savings,06.09.2021
2452,2452,current,27.10.2017
2453,2453,current,13.11.1995
2454,2454,current,15.08.2005
2455,2455,savings,22.11.2001
2456,2456,current,20.03.2001
2457,2457,savings,15.08.2016
2458,2458,savings,01.02.2013
2459,2459,savings,23.11.2020
2460,2460,current,19.02.1998
2461,2461,savings,19.09.2018
2462,2462,savings,12.05.2000
2463,2463,savings,18.01.2013
2464,2464,savings,08.10.1997
2465,2465,savings,04.10.2012
2466,2466,current,24.04.1997
2467,2467,current,22.05.2023
2468,2468,savings,09.02.2024
2469,2469,current,09.02.1998
2470,2470,savings,21.07.2015
2471,2471,current,08.05.2009
2472,2472,current,02.05.2004
2473,2473,savings,05.11.2003
2474,2474,savings,22.08.2024
2475,2475,current,18.07.1998
2476,2476,current,03.07.2022
2477,2477,current,23.01.2024
2478,2478,savings,17.06.2016
2479,2479,savings,18.02.2001
2480,2480,current,19.04.2017
2481,2481,savings,14.12.2012
2482,2482,current,01.07.2012
2483,2483,savings,16.01.1996
2484,2484,savings,03.07.2011
2485,2485,savings,26.11.2021
2486,2486,current,25.08.2003
2487,2487,current,06.09.2004
2488,2488,current,23.07.2014
2489,2489,savings,11.06.2017
2490,2490,savings,27.03.2010
2491,2491,current,02.07.2022
2492,2492,current,27.07.1996
2493,2493,savings,27.01.2022
2494,2494,savings,27.03.2024
2495,2495,savings,22.04.2020
2496,2496,savings,09.06.1998
2497,2497,savings,12.04.2014
2498,2498,savings,17.01.1996
2499,2499,current,03.12.2002
2500,2500,savings,26.02.2007
2501,2501,current,01.03.2002
2502,2502,savings,18.12.2006
2503,2503,savings,25.03.2021
2504,2504,current,20.05.2016
2505,2505,savings,24.06.2002
2506,2506,current,16.03.2000
2507,2507,current,02.06.2012
2508,2508,current,09.04.2023
2509,2509,savings,25.07.2007
2510,2510,current,17.12.1996
2511,2511,current,12.08.2020
2512,2512,savings,10.04.2021
2513,2513,current,02.09.2002
2514,2514,current,17.02.2008
2515,2515,savings,21.07.2021
2516,2516,current,13.07.2024
2517,2517,savings,04.03.2003
2518,2518,current,27.09.2022
2519,2519,savings,25.11.2015
2520,2520,current,15.03.2018
2521,2521,current,06.04.2007
2522,2522,savings,04.06.2021
2523,2523,current,17.06.1999
2524,2524,current,01.12.2013
2525,2525,current,24.03.2007
2526,2526,savings,03.12.2023
2527,2527,savings,01.03.2006
2528,2528,savings,24.02.2005
2529,2529,current,19.04.2002
2530,2530,savings,13.06.1995
2531,2531,current,19.08.2024
2532,2532,savings,09.04.2023
2533,2533,savings,20.03.2015
2534,2534,savings,10.10.2002
2535,2535,savings,06.10.2005
2536,2536,current,20.12.2002
2537,2537,savings,03.08.2015
2538,2538,current,20.12.1996
2539,2539,savings,25.07.2003
2540,2540,current,18.09.2001
2541,2541,current,01.09.2013
2542,2542,savings,17.11.2012
2543,2543,current,06.05.1999
2544,2544,current,07.09.2003
2545,2545,savings,22.04.1999
2546,2546,savings,04.04.2019
2547,2547,savings,20.12.2002
2548,2548,current,01.04.2020
2549,2549,savings,01.10.2003
2550,2550,savings,24.09.1999
2551,2551,current,28.03.2009
2552,2552,savings,24.03.1998
2553,2553,savings,12.08.2016
2554,2554,current,19.08.2010
2555,2555,savings,15.11.2012
2556,2556,current,20.10.2002
2557,2557,savings,18.02.2002
2558,2558,current,20.11.2008
2559,2559,current,20.05.2005
2560,2560,savings,02.02.2013
2561,2561,savings,06.10.2014
2562,2562,current,07.03.2001
2563,2563,current,16.07.2003
2564,2564,current,21.10.2024
2565,2565,savings,13.05.2006
2566,2566,current,21.01.2006
2567,2567,current,14.04.2019
2568,2568,savings,25.03.2013
2569,2569,savings,18.02.2004
2570,2570,current,19.05.2010
2571,2571,current,13.11.2001
2572,2572,current,04.09.2022
2573,2573,savings,01.01.2008
2574,2574,savings,07.10.1995
2575,2575,current,20.03.1995
2576,2576,savings,12.03.2004
2577,2577,savings,20.07.2024
2578,2578,savings,19.10.1999
2579,2579,savings,14.08.2002
2580,2580,savings,06.02.2011
2581,2581,savings,04.04.2000
2582,2582,current,16.09.1998
2583,2583,current,16.08.2019
2584,2584,savings,23.03.1995
2585,2585,current,19.10.2008
2586,2586,current,08.02.2010
2587,2587,current,16.08.2010
2588,2588,savings,14.01.2006
2589,2589,savings,18.09.2003
2590,2590,current,23.09.2013
2591,2591,current,23.06.1995
2592,2592,current,07.03.2015
2593,2593,current,21.11.2000
2594,2594,current,03.02.2014
2595,2595,current,15.06.2023
2596,2596,savings,09.09.2005
2597,2597,current,28.04.1995
2598,2598,savings,06.11.2014
2599,2599,current,18.08.1996
2600,2600,current,08.01.2015
2601,2601,current,21.09.1995
2602,2602,savings,13.08.2009
2603,2603,savings,06.04.2011
2604,2604,current,19.01.2022
2605,2605,savings,26.10.2002
2606,2606,savings,18.11.2006
2607,2607,savings,19.08.2010
2608,2608,current,23.07.2015
2609,2609,current,11.05.2020
2610,2610,current,22.02.2019
2611,2611,savings,10.07.2012
2612,2612,savings,20.03.2001
2613,2613,current,16.11.2017
2614,2614,current,16.04.2006
2615,2615,savings,15.08.2015
2616,2616,current,27.10.2011
2617,2617,current,27.07.2021
2618,2618,current,27.05.2016
2619,2619,current,27.07.2015
2620,2620,savings,06.08.2010
2621,2621,current,06.10.2006
2622,2622,current,03.10.1996
2623,2623,savings,02.07.2008
2624,2624,savings,03.11.2021
2625,2625,current,26.05.2018
2626,2626,current,06.11.1999
2627,2627,savings,10.02.2021
2628,2628,current,02.01.2024
2629,2629,savings,28.11.2003
2630,2630,current,27.06.2003
2631,2631,current,10.10.2024
2632,2632,current,13.07.1996
2633,2633,current,02.06.2014
2634,2634,current,02.01.2023
2635,2635,current,23.01.2024
2636,2636,savings,09.12.2006
2637,2637,savings,21.12.2002
2638,2638,current,02.03.2003
2639,2639,savings,12.04.1999
2640,2640,savings,13.05.2002
2641,2641,savings,19.11.2017
2642,2642,current,19.07.2022
2643,2643,savings,27.12.2003
2644,2644,savings,18.05.2005
2645,2645,savings,20.10.2016
2646,2646,current,07.11.2007
2647,2647,current,07.05.2023
2648,2648,savings,15.10.2014
2649,2649,current,28.06.2022
2650,2650,current,12.09.2006
2651,2651,current,05.05.2019
2652,2652,current,13.12.1998
2653,2653,savings,27.10.2014
2654,2654,current,24.08.1999
2655,2655,savings,11.06.2001
2656,2656,savings,08.05.2002
2657,2657,current,02.07.2023
2658,2658,current,01.08.2010
2659,2659,current,20.03.1995
2660,2660,savings,05.04.2015
2661,2661,current,11.10.2023
2662,2662,current,09.09.2008
2663,2663,current,19.10.2013
2664,2664,savings,23.12.2010
2665,2665,current,08.03.1998
2666,2666,savings,19.06.2000
2667,2667,current,06.02.2020
2668,2668,current,10.12.2001
2669,2669,current,17.11.1995
2670,2670,current,25.12.2021
2671,2671,savings,21.05.2004
2672,2672,savings,02.10.2012
2673,2673,savings,22.06.2009
2674,2674,savings,04.08.2003
2675,2675,current,24.10.1999
2676,2676,savings,08.07.2005
2677,2677,current,22.07.2002
2678,2678,savings,26.07.2006
2679,2679,savings,24.11.2006
2680,2680,current,08.06.2017
2681,2681,current,24.11.2001
2682,2682,current,20.04.2023
2683,2683,savings,02.01.1999
2684,2684,savings,05.02.2018
2685,2685,current,08.03.2014
2686,2686,savings,18.08.2016
2687,2687,current,24.11.2012
2688,2688,current,23.11.2009
2689,2689,current,28.01.1996
2690,2690,savings,26.05.2012
2691,2691,current,07.05.2008
2692,2692,current,13.11.2021
2693,2693,current,15.01.2018
2694,2694,savings,10.04.2006
2695,2695,savings,09.07.2010
2696,2696,current,08.12.2011
2697,2697,savings,14.11.2023
2698,2698,savings,01.09.2016
2699,2699,savings,09.12.2002
2700,2700,savings,20.05.2006
2701,2701,savings,25.03.2021
2702,2702,savings,26.10.2001
2703,2703,savings,19.02.1995
2704,2704,current,02.04.2003
2705,2705,savings,13.09.2022
2706,2706,current,01.05.2016
2707,2707,current,21.12.2009
2708,2708,savings,03.07.2017
2709,2709,current,19.02.1996
2710,2710,current,05.08.2010
2711,2711,current,25.11.2021
2712,2712,current,28.09.2020
2713,2713,savings,15.03.2017
2714,2714,savings,22.08.2002
2715,2715,current,14.01.2005
2716,2716,current,02.12.2014
2717,2717,current,02.01.2007
2718,2718,savings,20.05.2011
2719,2719,current,11.04.2019
2720,2720,savings,12.12.2004
2721,2721,savings,25.07.2005
2722,2722,current,09.05.2015
2723,2723,current,18.12.2018
2724,2724,savings,21.12.2016
2725,2725,current,01.06.1998
2726,2726,current,19.04.2001
2727,2727,current,04.09.2018
2728,2728,savings,19.07.2013
2729,2729,current,18.04.1998
2730,2730,savings,10.08.2014
2731,2731,current,25.04.2024
2732,2732,savings,02.11.2003
2733,2733,savings,08.05.2007
2734,2734,current,26.07.2009
2735,2735,savings,11.10.2014
2736,2736,current,26.01.2004
2737,2737,current,26.02.2012
2738,2738,current,27.06.2012
2739,2739,current,07.09.2016
2740,2740,current,14.06.2016
2741,2741,current,08.08.2021
2742,2742,savings,01.03.1996
2743,2743,savings,09.11.2010
2744,2744,current,16.01.2003
2745,2745,savings,19.09.2012
2746,2746,current,20.12.1996
2747,2747,current,16.11.2012
2748,2748,savings,18.06.2005
2749,2749,savings,09.04.2022
2750,2750,current,24.12.1996
2751,2751,current,23.03.1998
2752,2752,current,18.08.2014
2753,2753,current,22.04.2000
2754,2754,savings,05.12.2002
2755,2755,savings,21.08.2001
2756,2756,current,16.05.2021
2757,2757,savings,09.01.1997
2758,2758,savings,07.07.2003
2759,2759,savings,05.01.2018
2760,2760,savings,02.04.2013
2761,2761,current,22.06.2021
2762,2762,current,11.11.2016
2763,2763,current,24.04.2021
2764,2764,savings,22.12.1995
2765,2765,savings,15.08.2017
2766,2766,current,12.01.2023
2767,2767,current,12.03.2005
2768,2768,current,01.06.2023
2769,2769,current,01.08.2003
2770,2770,savings,09.05.2004
2771,2771,current,22.09.2024
2772,2772,current,28.09.1996
2773,2773,current,21.05.2019
2774,2774,savings,08.12.2021
2775,2775,savings,07.04.2022
2776,2776,current,22.09.1995
2777,2777,savings,22.02.1998
2778,2778,savings,07.11.2001
2779,2779,current,07.08.2021
2780,2780,current,02.04.2012
2781,2781,savings,22.08.1996
2782,2782,current,21.06.2008
2783,2783,savings,18.08.2017
2784,2784,savings,07.03.2018
2785,2785,savings,21.01.1995
2786,2786,savings,24.11.2016
2787,2787,current,27.06.2021
2788,2788,current,23.03.2012
2789,2789,current,13.10.2003
2790,2790,current,03.09.1996
2791,2791,savings,28.01.2006
2792,2792,savings,15.11.2013
2793,2793,savings,28.09.2018
2794,2794,savings,03.10.2010
2795,2795,current,02.03.2002
2796,2796,savings,26.09.1995
2797,2797,savings,21.07.1998
2798,2798,current,02.04.2004
2799,2799,current,28.11.2003
2800,2800,savings,07.08.2009
2801,2801,savings,18.10.2020
2802,2802,current,26.12.2009
2803,2803,current,07.02.2019
2804,2804,current,27.12.2017
2805,2805,savings,11.12.2016
2806,2806,savings,07.05.2004
2807,2807,savings,20.09.1996
2808,2808,current,07.04.2006
2809,2809,current,17.06.2023
2810,2810,current,08.05.2019
2811,2811,savings,17.05.2022
2812,2812,savings,14.01.2024
2813,2813,current,07.02.2013
2814,2814,current,24.05.2013
2815,2815,current,03.01.2003
2816,2816,savings,24.04.2003
2817,2817,savings,17.02.1997
2818,2818,current,09.10.2003
2819,2819,current,14.03.1998
2820,2820,savings,06.09.2006
2821,2821,current,06.10.2012
2822,2822,current,01.04.2005
2823,2823,current,16.11.2000
2824,2824,savings,17.06.2021
2825,2825,savings,24.02.2023
2826,2826,savings,14.11.2007
2827,2827,savings,01.12.2004
2828,2828,savings,23.04.2006
2829,2829,savings,08.02.2004
2830,2830,savings,22.04.2022
2831,2831,current,26.01.2000
2832,2832,current,02.11.1999
2833,2833,savings,17.05.1995
